2.51942e+00, 1.22172e+02, 1.85105e+03, 6.38475e+00, 5.48299e+00
2.52018e+00, 1.21508e+02, 1.83404e+03, 6.37797e+00, 5.46695e+00
2.52094e+00, 1.20866e+02, 1.81761e+03, 6.37136e+00, 5.45135e+00
2.52170e+00, 1.20219e+02, 1.80115e+03, 6.36467e+00, 5.43562e+00
2.52246e+00, 1.19580e+02, 1.78494e+03, 6.35803e+00, 5.42004e+00
2.52322e+00, 1.18949e+02, 1.76900e+03, 6.35143e+00, 5.40460e+00
2.52398e+00, 1.18325e+02, 1.75330e+03, 6.34487e+00, 5.38930e+00
2.52474e+00, 1.17709e+02, 1.73785e+03, 6.33836e+00, 5.37413e+00
2.52550e+00, 1.17100e+02, 1.72263e+03, 6.33188e+00, 5.35911e+00
2.52626e+00, 1.16498e+02, 1.70766e+03, 6.32545e+00, 5.34422e+00
2.52702e+00, 1.15903e+02, 1.69290e+03, 6.31906e+00, 5.32946e+00
2.52778e+00, 1.15314e+02, 1.67838e+03, 6.31271e+00, 5.31483e+00
2.52854e+00, 1.14733e+02, 1.66407e+03, 6.30640e+00, 5.30032e+00
2.52930e+00, 1.14158e+02, 1.64997e+03, 6.30012e+00, 5.28595e+00
2.53006e+00, 1.13589e+02, 1.63608e+03, 6.29389e+00, 5.27169e+00
2.53082e+00, 1.13027e+02, 1.62240e+03, 6.28769e+00, 5.25756e+00
2.53159e+00, 1.12471e+02, 1.60892e+03, 6.28153e+00, 5.24355e+00
2.53235e+00, 1.11921e+02, 1.59563e+03, 6.27541e+00, 5.22966e+00
2.53311e+00, 1.11378e+02, 1.58254e+03, 6.26932e+00, 5.21588e+00
2.53387e+00, 1.10840e+02, 1.56963e+03, 6.26328e+00, 5.20222e+00
2.53464e+00, 1.10308e+02, 1.55691e+03, 6.25726e+00, 5.18867e+00
2.53540e+00, 1.09781e+02, 1.54437e+03, 6.25128e+00, 5.17523e+00
2.53616e+00, 1.09261e+02, 1.53200e+03, 6.24534e+00, 5.16190e+00
2.53693e+00, 1.08745e+02, 1.51981e+03, 6.23943e+00, 5.14868e+00
2.53769e+00, 1.08235e+02, 1.50777e+03, 6.23354e+00, 5.13554e+00
2.53846e+00, 1.07730e+02, 1.49590e+03, 6.22769e+00, 5.12251e+00
2.53922e+00, 1.07229e+02, 1.48418e+03, 6.22187e+00, 5.10959e+00
2.53999e+00, 1.06734e+02, 1.47262e+03, 6.21608e+00, 5.09675e+00
2.54075e+00, 1.06244e+02, 1.46122e+03, 6.21032e+00, 5.08403e+00
2.54152e+00, 1.05760e+02, 1.44999e+03, 6.20460e+00, 5.07141e+00
2.54228e+00, 1.05282e+02, 1.43893e+03, 6.19893e+00, 5.05892e+00
2.54305e+00, 1.04808e+02, 1.42803e+03, 6.19329e+00, 5.04653e+00
2.54381e+00, 1.04340e+02, 1.41727e+03, 6.18768e+00, 5.03423e+00
2.54458e+00, 1.03875e+02, 1.40664e+03, 6.18210e+00, 5.02202e+00
2.54534e+00, 1.03415e+02, 1.39614e+03, 6.17654e+00, 5.00990e+00
2.54611e+00, 1.02960e+02, 1.38578e+03, 6.17101e+00, 4.99786e+00
2.54688e+00, 1.02508e+02, 1.37555e+03, 6.16551e+00, 4.98591e+00
2.54764e+00, 1.02061e+02, 1.36545e+03, 6.16004e+00, 4.97404e+00
2.54841e+00, 1.01619e+02, 1.35547e+03, 6.15459e+00, 4.96226e+00
2.54918e+00, 1.01180e+02, 1.34562e+03, 6.14917e+00, 4.95057e+00
2.54995e+00, 1.00746e+02, 1.33590e+03, 6.14378e+00, 4.93896e+00
2.55072e+00, 1.00316e+02, 1.32630e+03, 6.13842e+00, 4.92744e+00
2.55148e+00, 9.98897e+01, 1.31682e+03, 6.13308e+00, 4.91599e+00
2.55225e+00, 9.94676e+01, 1.30745e+03, 6.12778e+00, 4.90463e+00
2.55302e+00, 9.90495e+01, 1.29821e+03, 6.12249e+00, 4.89336e+00
2.55379e+00, 9.86354e+01, 1.28908e+03, 6.11724e+00, 4.88216e+00
2.55456e+00, 9.82251e+01, 1.28006e+03, 6.11201e+00, 4.87104e+00
2.55533e+00, 9.78187e+01, 1.27115e+03, 6.10681e+00, 4.86000e+00
2.55610e+00, 9.74163e+01, 1.26235e+03, 6.10164e+00, 4.84905e+00
2.55687e+00, 9.70179e+01, 1.25367e+03, 6.09650e+00, 4.83818e+00
2.55764e+00, 9.66231e+01, 1.24510e+03, 6.09139e+00, 4.82739e+00
2.55841e+00, 9.62318e+01, 1.23662e+03, 6.08630e+00, 4.81667e+00
2.55918e+00, 9.58440e+01, 1.22824e+03, 6.08123e+00, 4.80602e+00
2.55995e+00, 9.54595e+01, 1.21996e+03, 6.07618e+00, 4.79544e+00
2.56072e+00, 9.50785e+01, 1.21178e+03, 6.07116e+00, 4.78493e+00
2.56149e+00, 9.47007e+01, 1.20369e+03, 6.06617e+00, 4.77449e+00
2.56226e+00, 9.43263e+01, 1.19569e+03, 6.06119e+00, 4.76412e+00
2.56303e+00, 9.39552e+01, 1.18779e+03, 6.05624e+00, 4.75382e+00
2.56380e+00, 9.35872e+01, 1.17998e+03, 6.05132e+00, 4.74359e+00
2.56458e+00, 9.32225e+01, 1.17226e+03, 6.04641e+00, 4.73342e+00
2.56535e+00, 9.28609e+01, 1.16462e+03, 6.04153e+00, 4.72332e+00
2.56612e+00, 9.25023e+01, 1.15707e+03, 6.03667e+00, 4.71329e+00
2.56689e+00, 9.21469e+01, 1.14961e+03, 6.03183e+00, 4.70332e+00
2.56767e+00, 9.17945e+01, 1.14223e+03, 6.02702e+00, 4.69341e+00
2.56844e+00, 9.14451e+01, 1.13493e+03, 6.02223e+00, 4.68357e+00
2.56921e+00, 9.10986e+01, 1.12771e+03, 6.01746e+00, 4.67380e+00
2.56999e+00, 9.07550e+01, 1.12058e+03, 6.01271e+00, 4.66408e+00
2.57076e+00, 9.04144e+01, 1.11352e+03, 6.00798e+00, 4.65443e+00
2.57154e+00, 9.00768e+01, 1.10655e+03, 6.00328e+00, 4.64485e+00
2.57231e+00, 8.97421e+01, 1.09965e+03, 5.99860e+00, 4.63532e+00
2.57309e+00, 8.94101e+01, 1.09283e+03, 5.99394e+00, 4.62586e+00
2.57386e+00, 8.90808e+01, 1.08608e+03, 5.98930e+00, 4.61645e+00
2.57464e+00, 8.87541e+01, 1.07940e+03, 5.98468e+00, 4.60710e+00
2.57541e+00, 8.84300e+01, 1.07279e+03, 5.98008e+00, 4.59781e+00
2.57619e+00, 8.81086e+01, 1.06626e+03, 5.97550e+00, 4.58857e+00
2.57696e+00, 8.77896e+01, 1.05979e+03, 5.97093e+00, 4.57939e+00
2.57774e+00, 8.74733e+01, 1.05339e+03, 5.96639e+00, 4.57026e+00
2.57851e+00, 8.71594e+01, 1.04705e+03, 5.96187e+00, 4.56119e+00
2.57929e+00, 8.68480e+01, 1.04078e+03, 5.95737e+00, 4.55217e+00
2.58007e+00, 8.65391e+01, 1.03458e+03, 5.95288e+00, 4.54321e+00
2.58084e+00, 8.62326e+01, 1.02844e+03, 5.94842e+00, 4.53430e+00
2.58162e+00, 8.59284e+01, 1.02237e+03, 5.94397e+00, 4.52544e+00
2.58240e+00, 8.56267e+01, 1.01636e+03, 5.93954e+00, 4.51664e+00
2.58318e+00, 8.53273e+01, 1.01040e+03, 5.93513e+00, 4.50788e+00
2.58395e+00, 8.50302e+01, 1.00451e+03, 5.93074e+00, 4.49918e+00
2.58473e+00, 8.47353e+01, 9.98683e+02, 5.92636e+00, 4.49053e+00
2.58551e+00, 8.44428e+01, 9.92911e+02, 5.92201e+00, 4.48193e+00
2.58629e+00, 8.41525e+01, 9.87198e+02, 5.91767e+00, 4.47338e+00
2.58707e+00, 8.38646e+01, 9.81544e+02, 5.91335e+00, 4.46488e+00
2.58785e+00, 8.35788e+01, 9.75948e+02, 5.90905e+00, 4.45643e+00
2.58863e+00, 8.32952e+01, 9.70407e+02, 5.90477e+00, 4.44803e+00
2.58941e+00, 8.30138e+01, 9.64921e+02, 5.90051e+00, 4.43968e+00
2.59019e+00, 8.27345e+01, 9.59490e+02, 5.89626e+00, 4.43137e+00
2.59097e+00, 8.24573e+01, 9.54113e+02, 5.89203e+00, 4.42312e+00
2.59175e+00, 8.21820e+01, 9.48785e+02, 5.88782e+00, 4.41490e+00
2.59253e+00, 8.19086e+01, 9.43507e+02, 5.88362e+00, 4.40673e+00
2.59331e+00, 8.16373e+01, 9.38281e+02, 5.87943e+00, 4.39860e+00
2.59409e+00, 8.13679e+01, 9.33105e+02, 5.87527e+00, 4.39052e+00
2.59487e+00, 8.11005e+01, 9.27978e+02, 5.87112e+00, 4.38249e+00
2.59565e+00, 8.08351e+01, 9.22900e+02, 5.86698e+00, 4.37449e+00
2.59643e+00, 8.05715e+01, 9.17871e+02, 5.86287e+00, 4.36655e+00
2.59721e+00, 8.03099e+01, 9.12889e+02, 5.85876e+00, 4.35864e+00
2.59800e+00, 8.00501e+01, 9.07955e+02, 5.85468e+00, 4.35078e+00
2.59878e+00, 7.97922e+01, 9.03067e+02, 5.85061e+00, 4.34296e+00
2.59956e+00, 7.95361e+01, 8.98224e+02, 5.84655e+00, 4.33518e+00
2.60034e+00, 7.92818e+01, 8.93427e+02, 5.84251e+00, 4.32744e+00
2.60113e+00, 7.90293e+01, 8.88674e+02, 5.83849e+00, 4.31975e+00
2.60191e+00, 7.87786e+01, 8.83965e+02, 5.83448e+00, 4.31209e+00
2.60269e+00, 7.85296e+01, 8.79299e+02, 5.83048e+00, 4.30448e+00
2.60348e+00, 7.82824e+01, 8.74677e+02, 5.82650e+00, 4.29690e+00
2.60426e+00, 7.80368e+01, 8.70096e+02, 5.82254e+00, 4.28937e+00
2.60505e+00, 7.77930e+01, 8.65557e+02, 5.81859e+00, 4.28187e+00
2.60583e+00, 7.75509e+01, 8.61060e+02, 5.81465e+00, 4.27441e+00
2.60662e+00, 7.73104e+01, 8.56603e+02, 5.81073e+00, 4.26699e+00
2.60740e+00, 7.70716e+01, 8.52186e+02, 5.80683e+00, 4.25961e+00
2.60819e+00, 7.68343e+01, 8.47809e+02, 5.80293e+00, 4.25227e+00
2.60897e+00, 7.65987e+01, 8.43470e+02, 5.79905e+00, 4.24497e+00
2.60976e+00, 7.63647e+01, 8.39171e+02, 5.79519e+00, 4.23770e+00
2.61054e+00, 7.61323e+01, 8.34909e+02, 5.79134e+00, 4.23047e+00
2.61133e+00, 7.59014e+01, 8.30685e+02, 5.78750e+00, 4.22328e+00
2.61212e+00, 7.56720e+01, 8.26499e+02, 5.78368e+00, 4.21612e+00
2.61290e+00, 7.54442e+01, 8.22348e+02, 5.77987e+00, 4.20900e+00
2.61369e+00, 7.52179e+01, 8.18235e+02, 5.77608e+00, 4.20191e+00
2.61448e+00, 7.49931e+01, 8.14156e+02, 5.77229e+00, 4.19486e+00
2.61526e+00, 7.47698e+01, 8.10114e+02, 5.76852e+00, 4.18784e+00
2.61605e+00, 7.45479e+01, 8.06106e+02, 5.76477e+00, 4.18086e+00
2.61684e+00, 7.43275e+01, 8.02132e+02, 5.76103e+00, 4.17391e+00
2.61763e+00, 7.41085e+01, 7.98193e+02, 5.75730e+00, 4.16700e+00
2.61842e+00, 7.38909e+01, 7.94287e+02, 5.75358e+00, 4.16012e+00
2.61920e+00, 7.36748e+01, 7.90415e+02, 5.74988e+00, 4.15328e+00
2.61999e+00, 7.34600e+01, 7.86575e+02, 5.74619e+00, 4.14646e+00
2.62078e+00, 7.32466e+01, 7.82768e+02, 5.74251e+00, 4.13968e+00
2.62157e+00, 7.30346e+01, 7.78992e+02, 5.73884e+00, 4.13294e+00
2.62236e+00, 7.28239e+01, 7.75249e+02, 5.73519e+00, 4.12622e+00
2.62315e+00, 7.26145e+01, 7.71536e+02, 5.73155e+00, 4.11954e+00
2.62394e+00, 7.24065e+01, 7.67854e+02, 5.72792e+00, 4.11289e+00
2.62473e+00, 7.21998e+01, 7.64203e+02, 5.72430e+00, 4.10627e+00
2.62552e+00, 7.19944e+01, 7.60582e+02, 5.72070e+00, 4.09968e+00
2.62631e+00, 7.17902e+01, 7.56991e+02, 5.71711e+00, 4.09312e+00
2.62710e+00, 7.15874e+01, 7.53430e+02, 5.71353e+00, 4.08660e+00
2.62789e+00, 7.13858e+01, 7.49897e+02, 5.70996e+00, 4.08010e+00
2.62868e+00, 7.11854e+01, 7.46393e+02, 5.70640e+00, 4.07363e+00
2.62948e+00, 7.09863e+01, 7.42918e+02, 5.70286e+00, 4.06720e+00
2.63027e+00, 7.07884e+01, 7.39470e+02, 5.69932e+00, 4.06079e+00
2.63106e+00, 7.05855e+01, 7.35948e+02, 5.69569e+00, 4.05424e+00
2.63185e+00, 7.03899e+01, 7.32554e+02, 5.69217e+00, 4.04788e+00
2.63265e+00, 7.01955e+01, 7.29187e+02, 5.68867e+00, 4.04156e+00
2.63344e+00, 7.00022e+01, 7.25847e+02, 5.68518e+00, 4.03527e+00
2.63423e+00, 6.98101e+01, 7.22533e+02, 5.68170e+00, 4.02900e+00
2.63502e+00, 6.96193e+01, 7.19247e+02, 5.67824e+00, 4.02277e+00
2.63582e+00, 6.94295e+01, 7.15987e+02, 5.67478e+00, 4.01656e+00
2.63661e+00, 6.92480e+01, 7.12869e+02, 5.67147e+00, 4.01059e+00
2.63741e+00, 6.90606e+01, 7.09661e+02, 5.66804e+00, 4.00444e+00
2.63820e+00, 6.88743e+01, 7.06477e+02, 5.66462e+00, 3.99832e+00
2.63899e+00, 6.86892e+01, 7.03319e+02, 5.66121e+00, 3.99222e+00
2.63979e+00, 6.85051e+01, 7.00185e+02, 5.65781e+00, 3.98616e+00
2.64058e+00, 6.83221e+01, 6.97075e+02, 5.65442e+00, 3.98012e+00
2.64138e+00, 6.81401e+01, 6.93989e+02, 5.65104e+00, 3.97410e+00
2.64217e+00, 6.79593e+01, 6.90927e+02, 5.64768e+00, 3.96811e+00
2.64297e+00, 6.77794e+01, 6.87889e+02, 5.64432e+00, 3.96215e+00
2.64377e+00, 6.76007e+01, 6.84873e+02, 5.64097e+00, 3.95622e+00
2.64456e+00, 6.74229e+01, 6.81881e+02, 5.63764e+00, 3.95031e+00
2.64536e+00, 6.72462e+01, 6.78911e+02, 5.63431e+00, 3.94442e+00
2.64616e+00, 6.70705e+01, 6.75964e+02, 5.63099e+00, 3.93856e+00
2.64695e+00, 6.68958e+01, 6.73039e+02, 5.62769e+00, 3.93273e+00
2.64775e+00, 6.67221e+01, 6.70135e+02, 5.62439e+00, 3.92692e+00
2.64855e+00, 6.65494e+01, 6.67254e+02, 5.62111e+00, 3.92114e+00
2.64934e+00, 6.63777e+01, 6.64394e+02, 5.61783e+00, 3.91538e+00
2.65014e+00, 6.62069e+01, 6.61556e+02, 5.61456e+00, 3.90964e+00
2.65094e+00, 6.60409e+01, 6.58799e+02, 5.61139e+00, 3.90405e+00
2.65174e+00, 6.58720e+01, 6.56001e+02, 5.60814e+00, 3.89836e+00
2.65254e+00, 6.56786e+01, 6.52819e+02, 5.60438e+00, 3.89193e+00
2.65334e+00, 6.55039e+01, 6.49941e+02, 5.60099e+00, 3.88606e+00
2.65413e+00, 6.53381e+01, 6.47210e+02, 5.59778e+00, 3.88045e+00
2.65493e+00, 6.52051e+01, 6.45003e+02, 5.59523e+00, 3.87582e+00
2.65573e+00, 6.50383e+01, 6.42265e+02, 5.59198e+00, 3.87017e+00
2.65653e+00, 6.48750e+01, 6.39589e+02, 5.58879e+00, 3.86463e+00
2.65733e+00, 6.47441e+01, 6.37427e+02, 5.58627e+00, 3.86006e+00
2.65813e+00, 6.45752e+01, 6.34672e+02, 5.58294e+00, 3.85433e+00
2.65893e+00, 6.44216e+01, 6.32162e+02, 5.57993e+00, 3.84907e+00
2.65973e+00, 6.42617e+01, 6.29559e+02, 5.57678e+00, 3.84361e+00
2.66054e+00, 6.40719e+01, 6.26494e+02, 5.57298e+00, 3.83724e+00
2.66134e+00, 6.39139e+01, 6.23930e+02, 5.56985e+00, 3.83183e+00
2.66214e+00, 6.37567e+01, 6.21386e+02, 5.56673e+00, 3.82644e+00
2.66294e+00, 6.36004e+01, 6.18859e+02, 5.56361e+00, 3.82107e+00
2.66374e+00, 6.34449e+01, 6.16350e+02, 5.56050e+00, 3.81572e+00
2.66454e+00, 6.32903e+01, 6.13858e+02, 5.55740e+00, 3.81040e+00
2.66535e+00, 6.31365e+01, 6.11385e+02, 5.55432e+00, 3.80510e+00
2.66615e+00, 6.29835e+01, 6.08928e+02, 5.55124e+00, 3.79981e+00
2.66695e+00, 6.28312e+01, 6.06488e+02, 5.54816e+00, 3.79455e+00
2.66776e+00, 6.26798e+01, 6.04065e+02, 5.54510e+00, 3.78931e+00
2.66856e+00, 6.25292e+01, 6.01658e+02, 5.54204e+00, 3.78409e+00
